"termopar-temperatura"
"Time Step" "termopar-temperatura etc.."
("Time Step" "termopar-temperatura" "calorimetro-temperatura-vol-med" "flow-time")
580 300.0002621528925 300.0000754370637 0.0029
590 300.0002690294052 300.0000780253989 0.00295
600 300.0002759738863 300.0000806516197 0.003
610 300.0002829894926 300.0000833160705 0.003050000000000001
620 300.0002900785244 300.0000860190709 0.0031
630 300.0002972425308 300.0000887609103 0.00315
640 300.0003044826748 300.0000915418517 0.003200000000000001
650 300.0003118001736 300.0000943621838 0.00325
660 300.0003191965503 300.0000972222162 0.0033
670 300.0003266737264 300.0001001223083 0.003350000000000001
680 300.0003342341417 300.000103062875 0.0034
690 300.0003418807143 300.0001060444011 0.00345
700 300.0003496167083 300.0001090674267 0.003500000000000001
710 300.0003574455878 300.0001121325538 0.00355
720 300.0003653713368 300.0001152404833 0.0036
730 300.000373399257 300.0001183920855 0.00365
740 300.0003815360168 300.0001215883906 0.0037
750 300.0003897885444 300.000124830513 0.00375
760 300.000398162648 300.000128119555 0.0038
770 300.0004066617108 300.0001314564114 0.00385
780 300.000415285988 300.0001348417788 0.003900000000000001
790 300.000424034083 300.0001382762092 0.00395
800 300.0004329041435 300.000141760156 0.004
810 300.0004418940331 300.0001452940837 0.004050000000000001
820 300.0004510032579 300.0001488784467 0.0041
830 300.0004602316307 300.0001525135461 0.00415
840 300.0004695756506 300.0001561994775 0.004200000000000001
850 300.0004790307557 300.0001599362247 0.00425
860 300.0004885926681 300.0001637237041 0.004300000000000001
870 300.0004982574386 300.0001675617768 0.004350000000000001
880 300.0005080211902 300.0001714502336 0.0044
890 300.0005178801591 300.0001753888474 0.004450000000000001
900 300.0005278305904 300.0001793774302 0.004500000000000001
910 300.0005378690701 300.000183415523 0.00455
920 300.0005479927183 300.0001875028016 0.004600000000000001
930 300.0005581988042 300.0001916389159 0.00465
940 300.0005684846374 300.000195823506 0.0047
950 300.0005788479311 300.0002000562209 0.004750000000000001
960 300.0005892868184 300.0002043367226 0.0048
970 300.0005997995028 300.0002086646619 0.004850000000000001
980 300.0006103841996 300.0002130396848 0.004900000000000001
990 300.0006210393458 300.0002174614566 0.00495
1000 300.0006317638972 300.0002219296774 0.005000000000000001
1010 300.0006425567954 300.0002264440234 0.005050000000000001
1020 300.00065341691 300.0002310041909 0.0051
1030 300.0006643432723 300.0002356098615 0.005150000000000001
1040 300.0006753349249 300.0002402607661 0.005200000000000001
1050 300.000686392235 300.0002449567234 0.00525
1060 300.0006975157128 300.000249697557 0.005300000000000001
1070 300.0007087051823 300.0002544830605 0.005350000000000001
1080 300.0007199598212 300.0002593129845 0.0054
1090 300.0007312783927 300.0002641870632 0.005450000000000001
1100 300.0007426594314 300.0002691049808 0.005500000000000001
1110 300.000754100969 300.0002740663289 0.00555
1120 300.0007656000056 300.0002790706496 0.005600000000000001
1130 300.0007771571512 300.0002841191623 0.005650000000000001
1140 300.0007887968799 300.0002892173093 0.005700000000000001
1150 300.0008007063891 300.0002943805408 0.005750000000000001
1160 300.000813008653 300.0002996164474 0.0058
1170 300.0008256476465 300.0003049249777 0.005850000000000001
1180 300.000838526028 300.0003103025566 0.005900000000000001
1190 300.0008515572895 300.0003157446431 0.00595
1200 300.0008646799039 300.0003212468965 0.006000000000000001
1210 300.0008778548028 300.0003268055114 0.006050000000000001
1220 300.0008910581054 300.0003324172363 0.0061
1230 300.0009042765279 300.00033807938 0.006150000000000001
1240 300.0009175035826 300.0003437896566 0.006200000000000001
1250 300.0009307365373 300.0003495461797 0.00625
1260 300.000943974159 300.0003553471955 0.006300000000000001
1270 300.0009572124022 300.0003611907367 0.006350000000000001
1280 300.0009704425173 300.0003670745721 0.0064
1290 300.0009836540018 300.0003729964416 0.006450000000000001
1300 300.0009968398047 300.0003789543575 0.006500000000000001
1310 300.0010099986565 300.0003849468017 0.006550000000000001
1320 300.0010231351956 300.0003909727436 0.006600000000000001
1330 300.0010362550872 300.0003970312828 0.006650000000000001
1340 300.0010493616423 300.0004031215584 0.006700000000000001
1350 300.001062457628 300.0004092428154 0.006750000000000001
1360 300.0010755460329 300.0004153944032 0.0068
1370 300.0010886297727 300.0004215757498 0.006850000000000001
1380 300.0011017114302 300.0004277863308 0.006900000000000001
1390 300.0011147932192 300.0004340256597 0.00695
1400 300.0011278771652 300.0004402932977 0.007000000000000001
1410 300.001140965324 300.0004465888609 0.007050000000000001
1420 300.0011540598868 300.0004529120195 0.0071
1430 300.0011671632008 300.0004592625016 0.007150000000000001
1440 300.0011802776881 300.0004656400874 0.007200000000000001
1450 300.0011934056993 300.0004720445909 0.00725
1460 300.0012065493464 300.0004784758426 0.007300000000000001
1470 300.0012197103869 300.0004849336852 0.007350000000000001
1480 300.0012328901959 300.0004914179539 0.007400000000000001
1490 300.0012460898354 300.0004979284789 0.007450000000000001
1500 300.0012593101719 300.000504465095 0.007500000000000001
1510 300.0012725520024 300.0005110276397 0.007550000000000001
1520 300.0012857494268 300.0005176143167 0.007600000000000001
1530 300.0012987689279 300.0005242154509 0.007650000000000001
1540 300.0013117111366 300.0005308294689 0.007700000000000001
1550 300.0013246003572 300.000537456359 0.007750000000000001
1560 300.0013374501488 300.0005440961145 0.007800000000000001
1570 300.0013502698567 300.0005507487391 0.007850000000000001
1580 300.001363066461 300.0005574142392 0.007900000000000001
1590 300.0013758454423 300.0005640926348 0.00795
1600 300.0013886112702 300.000570783946 0.008
1610 300.0014013677045 300.0005774882068 0.008050000000000002
1620 300.0014141179846 300.0005842054558 0.008100000000000001
1630 300.0014268649622 300.0005909357413 0.008150000000000001
1640 300.0014396112 300.0005976791219 0.008200000000000001
1650 300.0014523590347 300.0006044356647 0.00825
1660 300.0014651106327 300.0006112054495 0.0083
1670 300.0014778680271 300.0006179885638 0.008350000000000002
1680 300.0014906331379 300.0006247851102 0.008400000000000001
1690 300.0015034077785 300.000631595199 0.008450000000000001
1700 300.0015161936515 300.0006384189384 0.008500000000000001
1710 300.0015289923289 300.0006452564447 0.00855
1720 300.0015418052358 300.0006521078239 0.0086
1730 300.0015546336452 300.0006589731869 0.008650000000000001
1740 300.0015674786957 300.0006658526362 0.008700000000000001
1750 300.0015803414237 300.0006727462723 0.008750000000000001
1760 300.0015932228047 300.0006796542025 0.008800000000000001
1770 300.0016061237885 300.000686576539 0.00885
1780 300.0016190453402 300.0006935134021 0.008900000000000002
1790 300.0016319884647 300.0007004649245 0.008950000000000001
1800 300.0016449542238 300.0007074312417 0.009000000000000001
1810 300.001657943748 300.0007144125003 0.009050000000000001
1820 300.0016709582507 300.0007214088649 0.0091
1830 300.0016839990783 300.0007284205311 0.009150000000000002
1840 300.0016970677765 300.0007354477475 0.009200000000000002
1850 300.0017101661452 300.0007424908044 0.009250000000000001
1860 300.0017232962491 300.0007495500468 0.009300000000000001
1870 300.0017364604107 300.0007566258654 0.009350000000000001
1880 300.0017496612118 300.0007637186999 0.0094
1890 300.0017629014221 300.0007708290318 0.00945
1900 300.0017761839098 300.0007779573806 0.009500000000000001
1910 300.0017895116029 300.0007851043117 0.009550000000000001
1920 300.0018028873065 300.0007922703935 0.009600000000000001
1930 300.0018163136471 300.0007994562083 0.009650000000000001
1940 300.0018297930865 300.0008066623082 0.0097
1950 300.0018433280766 300.0008138892559 0.009750000000000002
1960 300.0018569207189 300.0008211375794 0.009800000000000001
1970 300.0018705730296 300.0008284079207 0.009850000000000001
1980 300.0018842863286 300.0008357008137 0.009900000000000001
1990 300.0018980616348 300.0008430165904 0.009950000000000001
2000 300.0019119000376 300.0008503557022 0.01
2010 300.0019258022465 300.0008577185728 0.01005
2020 300.0019397686683 300.000865105588 0.0101
2030 300.0019537994862 300.0008725171049 0.01015
2040 300.0019678947029 300.0008799534493 0.0102
2050 300.0019820541826 300.0008874149264 0.01025
2060 300.0019962777666 300.0008949018412 0.0103
2070 300.0020105655184 300.0009024145226 0.01035
2080 300.0020249179228 300.0009099533431 0.0104
2090 300.0020393359262 300.0009175187233 0.01045
2100 300.0020538208797 300.0009251111089 0.0105
2110 300.0020683743605 300.0009327309737 0.01055
2120 300.0020829980145 300.0009403787984 0.0106
2130 300.0020976934758 300.0009480550717 0.01065
2140 300.0021124622464 300.000955760269 0.0107
2150 300.0021273055788 300.000963494842 0.01075
2160 300.0021422244043 300.0009712592121 0.0108
2170 300.0021572192093 300.0009790537353 0.01085
2180 300.0021722899538 300.0009868787066 0.0109
2190 300.0021874360717 300.0009947343593 0.01095
2200 300.0022026565921 300.0010026208743 0.011
2210 300.002217950265 300.0010105383874 0.01105
2220 300.0022333156694 300.0010184869863 0.0111
2230 300.0022487512938 300.0010264667341 0.01115
2240 300.0022642556282 300.0010344776671 0.0112
2250 300.0022798272079 300.001042519803 0.01125
2260 300.0022954646598 300.0010505931472 0.0113
2270 300.0023111667125 300.0010586976936 0.01135
2280 300.0023269322229 300.001066833438 0.0114
2290 300.0023427601644 300.001075000361 0.01145
2300 300.0023586496162 300.0010831984473 0.0115
2310 300.0023745997322 300.0010914276771 0.01155
2320 300.0023906097216 300.0010996880141 0.0116
2330 300.0024066788138 300.0011079794249 0.01165
2340 300.002422806242 300.001116301863 0.0117
2350 300.0024389912106 300.0011246552626 0.01175
2360 300.0024552328858 300.0011330395523 0.0118
2370 300.0024715303835 300.0011414546399 0.01185
2380 300.0024878827679 300.0011499004252 0.0119
2390 300.0025042890525 300.0011583767863 0.01195
2400 300.0025207482051 300.0011668835861 0.012
2410 300.0025372591446 300.0011754206743 0.01205
2420 300.0025538207604 300.0011839878908 0.0121
2430 300.0025704319172 300.0011925850537 0.01215
2440 300.0025870914711 300.0012012119753 0.0122
2450 300.0026037982565 300.0012098684527 0.01225
2460 300.0026205511073 300.0012185542699 0.0123
2470 300.00263734885 300.0012272691989 0.01235
2480 300.0026541902824 300.0012360129988 0.0124
2490 300.0026710741834 300.0012447854172 0.01245
2500 300.0026879993067 300.0012535861875 0.0125
2510 300.0027049643923 300.0012624150364 0.01255
2520 300.002721968181 300.0012712716731 0.0126
2530 300.0027390094129 300.0012801558049 0.01265
2540 300.0027560868198 300.0012890671282 0.0127
2550 300.0027731991145 300.0012980053185 0.01275
2560 300.0027903449815 300.0013069700454 0.0128
2570 300.0028075230942 300.0013159609708 0.01285
2580 300.0028247321314 300.0013249777467 0.0129
2590 300.0028419707864 300.0013340200169 0.01295
2600 300.0028592377685 300.0013430874218 0.013
2610 300.0028765318075 300.0013521795923 0.01305
2620 300.0028938516569 300.0013612961629 0.0131
2630 300.0029111961135 300.0013704367593 0.01315
2640 300.0029285640242 300.0013796010201 0.0132
2650 300.0029459542765 300.001388788569 0.01325
2660 300.0029633658189 300.0013979990316 0.0133
2670 300.0029807976305 300.0014072320363 0.01335
2680 300.0029982487623 300.0014164872156 0.0134
2690 300.0030157183645 300.001425764219 0.01345
2700 300.003033205694 300.001435062701 0.0135
2710 300.0030507101415 300.0014443823317 0.01355
2720 300.0030682311206 300.0014537227873 0.0136
2730 300.0030857680609 300.0014630837376 0.01365
2740 300.0031033204816 300.0014724648674 0.0137
2750 300.0031208879221 300.001481865875 0.01375
2760 300.0031384699549 300.001491286456 0.0138
2770 300.0031560662898 300.0015007263261 0.01385
2780 300.0031736766816 300.0015101852129 0.0139
2790 300.0031913009249 300.0015196628528 0.01395
2800 300.0032089388352 300.0015291589864 0.014
2810 300.0032265902562 300.001538673369 0.01405
2820 300.0032442551027 300.0015482057744 0.0141
2830 300.0032619334976 300.0015577560563 0.01415
2840 300.0032796255338 300.0015673240057 0.0142
2850 300.0032973317603 300.001576909475 0.01425
2860 300.003315052945 300.0015865123696 0.0143
2870 300.0033327900066 300.0015961326214 0.01435
2880 300.0033505439328 300.0016057701789 0.0144
2890 300.00336831571 300.0016154250112 0.01445
2900 300.0033861063068 300.0016250970997 0.0145
2910 300.0034039166543 300.0016347864354 0.01455
2920 300.0034217476414 300.0016444930209 0.0146
2930 300.0034396001127 300.0016542168682 0.01465
2940 300.0034574748901 300.001663958001 0.0147
2950 300.0034753728127 300.0016737164645 0.01475
2960 300.0034932948068 300.0016834923265 0.0148
2970 300.0035112419671 300.0016932856907 0.01485
2980 300.0035292155723 300.0017030966908 0.0149
2990 300.0035472170483 300.0017129254899 0.01495
3000 300.0035652479389 300.0017227722753 0.015
3010 300.0035833098838 300.0017326372679 0.01505
3020 300.0036014045997 300.0017425207089 0.0151
3030 300.0036195338387 300.0017524228621 0.01515
3040 300.0036376993318 300.0017623440024 0.0152
3050 300.0036559027237 300.0017722844102 0.01525
3060 300.0036741455372 300.0017822443694 0.0153
3070 300.0036924291394 300.0017922241571 0.01535
3080 300.0037107547286 300.0018022240441 0.0154
3090 300.0037291233366 300.001812244293 0.01545
3100 300.0037475358475 300.0018222851626 0.0155
3110 300.0037659929795 300.0018323468994 0.01555
3120 300.0037844953258 300.0018424297312 0.0156
3130 300.0038030433731 300.0018525338743 0.01565
3140 300.0038216375563 300.0018626595574 0.0157
3150 300.0038402781571 300.0018728069787 0.01575
3160 300.0038589654403 300.001882976313 0.0158
3170 300.003877699611 300.0018931677467 0.01585
3180 300.0038964808332 300.0019033814545 0.0159
3190 300.0039153092346 300.0019136176028 0.01595
3200 300.003934184914 300.0019238763549 0.016
3210 300.0039531079491 300.0019341578688 0.01605
3220 300.0039720784 300.0019444622868 0.0161
3230 300.0039910962921 300.0019547897541 0.01615
3240 300.0040101616348 300.0019651404027 0.0162
3250 300.0040292744133 300.001975514362 0.01625
3260 300.0040484345902 300.0019859117543 0.0163
3270 300.0040676421016 300.001996332689 0.01635
3280 300.0040868968519 300.0020067772723 0.0164
3290 300.0041061987108 300.0020172456007 0.01645
3300 300.0041255475146 300.0020277377583 0.0165
3310 300.0041449430622 300.0020382538227 0.01655
3320 300.0041643851283 300.0020487938677 0.0166
3330 300.004183874028 300.0020593581698 0.01665
